	word	label_int
127413	thresh	3
14031	bonus	1
34057	derogation	7
35252	diarrhoea	2
65555	infiltration	5
18999	cautious	9
26685	contaminate	5
47386	fame	6
131707	tyrant	7
31745	deadly	5
83456	negotiate	6
111802	segregate	2
13426	bloom	6
25240	condescension	0
132548	uncover	8
83707	neuralgia	7
34749	determination	9
18045	carcinoma	5
52318	fright	8
134985	unwelcome	5
113879	shoulder	9
2923	aftermath	3
20536	chieftain	6
61205	huff	5
110116	save	6
4975	anarchy	5
23215	collusion	5
92263	pessimism	3
139517	whimper	7
2816	affluence	6
59177	helpless	7
74762	loo	2
111155	scrutinize	5
45768	exigent	8
100536	qualifying	6
106695	retard	5
9835	backward	5
126621	testament	1
121576	stud	6
62365	illegible	5
131420	tussle	0
50821	football	1
113821	shortly	1
13883	bomb	3
19833	chaos	3
41219	efficient	9
116326	smoothness	6
107075	reversal	5
115385	slag	5
45003	evil	3
7150	armament	0
23616	commemorate	6
73413	lifeless	3
19716	champion	6
74265	loaf	5
38993	doomsday	3
64189	incline	9
120856	store	6
10375	bankrupt	5
125556	tasty	6
126189	tender	9
68034	intimately	4
19830	chaos	0
94865	pomp	5
140027	wimpy	7
118136	speech	6
111833	seize	3
138987	weariness	7
74892	lord	2
135195	uproar	5
19484	ceremony	4
115095	skeptical	5
71946	laureate	6
139775	wickedness	5
37210	dismay	0
140813	worry	3
46935	fabrication	5
110785	scolding	5
128873	torture	3
122170	subsidy	0
121264	strengthening	4
128765	torn	5
50725	folly	5
98160	prohibited	0
133225	unfavorable	5
78664	merry	4
123396	supplies	6
38909	dominion	9
57801	hankering	1
86695	opiate	5
10920	bastion	0
91526	performer	6
36122	disallowed	2
49173	fire	3
13413	bloody	3
33720	deplorable	0
76059	maintenance	9
55301	goodness	1
79965	misery	5
75685	mace	5
69063	isolated	3
87009	oracle	9
123705	surrendering	5
63469	impressionable	9
32995	deleterious	5
94537	pointless	7
86010	offensive	0
9056	auspicious	6
108423	rot	3
7751	aspire	1
56575	grotesque	5
48756	fiesta	6
123508	supremacy	8
9709	babysitter	9
83377	negative	7
51461	forming	1
123495	suppression	5
34605	detainee	5
127381	threaten	1
60345	homicide	5
90731	peaceful	1
8563	atrocity	3
83355	nefarious	5
5785	antipathy	5
26066	conscience	6
135686	valor	6
34881	develop	1
66213	injurious	3
33404	demonstrative	4
104907	remorse	7
102007	ravenous	7
30015	cruelly	5
27296	convent	6
96146	precise	6
126565	terrorism	5
11060	battle	0
73866	lion	6
40502	dysentery	2
132466	unconstrained	6
41707	elimination	7
57336	habitat	6
53075	futility	5
26901	contingent	1
34320	desist	0
15535	broke	5
12285	bickering	5
60443	honest	3
49319	firmness	9
93898	playful	8
42766	endeavor	6
29623	cringe	3
112426	serenity	6
47375	falter	5
82000	mug	0
6079	apologize	9
14475	bothering	5
57075	gullible	5
37615	disregarded	5
52303	frigate	3
77993	medical	3
62726	immense	6
111030	screwed	0
137004	victorious	4
110119	save	9
113073	shanghai	3
136322	venomous	2
131705	tyrant	5
110360	scar	0
19985	chargeable	5
132425	unconscionable	5
135	abduction	5
83506	neighbor	6
44260	erupt	0
111109	scripture	9
36812	disease	2
86346	omnipotence	6
113670	shoot	0
140886	worthy	6
8612	attacking	2
111122	scrub	2
122836	sultry	6
45569	executor	9
107563	rifle	3
90175	passivity	5
14571	bountiful	1
86146	offshoot	6
109077	rupture	7
26365	conspire	5
120382	sticky	2
77215	masochism	5
112300	separatist	0
127830	tighten	0
89516	paramount	6
40289	durable	9
57537	halting	7
35110	diabolical	0
17957	captivity	7
31292	damn	2
140896	wot	6
9842	backwards	2
109895	satanic	5
106441	restlessness	1
43476	enthusiast	6
7749	aspiration	9
112441	serial	1
112696	settlor	6
42955	enforcement	5
10327	banished	7
95692	poverty	2
48704	fidelity	4
115550	slayer	0
89145	pandemic	5
32966	delectable	6
131155	tumor	5
101802	rascal	2
65310	infamous	0
28299	cosmopolitan	9
40165	dumps	5
137280	violently	0
11675	beholden	5
45770	exile	0
10385	bankruptcy	5
82806	nap	6
119155	squeamish	5
38070	distress	0
100496	quaint	6
90695	payment	5
134805	untitled	5
92346	petroleum	6
68065	intimidation	5
5357	annihilated	7
2253	adrift	3
10320	banished	0
139504	whim	4
62926	impartial	6
129096	towering	6
37365	dispassionate	5
110587	schizophrenia	7
77064	marry	4
79466	mime	6
21756	clean	6
85593	obstruct	3
6459	appreciation	9
122693	suffocation	3
111561	secular	1
87179	ordinance	9
64380	inconsiderate	0
437	absence	7
37783	dissident	3
68270	intrusive	0
54966	glowing	6
52806	fun	6
108241	romantic	1
13093	bleeding	3
108050	robbery	0
31895	debauchery	5
94121	plight	1
36015	dirty	5
34483	destitute	3
72067	lawsuit	7
55546	grace	6
15309	bridesmaid	9
106219	resources	9
69077	isolation	7
120055	stealing	5
77757	meaningless	7
854	accolade	4
112815	sewerage	5
102623	recesses	3
23631	commemorative	1
51986	fraternal	6
110149	savor	9
5246	animate	6
13403	bloodthirsty	3
22184	closure	4
71135	lace	5
114716	sincere	6
82223	murderous	3
117465	sorrowful	5
85162	obese	2
102743	reckless	3
1119	accurate	9
93145	pimp	5
55055	gnome	5
73007	lethargy	7
129086	tower	6
8039	assist	9
26169	conservation	9
119266	stable	6
67132	insult	2
9099	authenticate	9
117533	soulmate	3
293	abominable	3
109172	ruthless	2
155	aberration	5
17600	cannon	0
5836	antiseptic	6
9759	backbone	9
134735	untamed	5
36573	discontinuity	3
75505	lush	5
119022	spurious	2
69986	judicial	6
138115	waffle	5
92285	pest	5
100483	quail	3
77706	meadow	6
70376	keepsake	6
10225	ban	5
107235	revolution	5
137275	violent	5
36305	disbelieve	5
80422	mockery	2
57901	harbinger	1
123094	sunshine	4
57164	gush	4
64088	incident	8
9519	award	9
64698	independence	8
28207	corse	7
40015	dubious	5
24416	completing	6
32810	defraud	0
33081	delightful	1
107834	rising	4
12435	bile	5
140228	wireless	8
58724	heartfelt	4
84907	numbness	7
109210	sabotage	0
124283	swerve	3
116365	smuggle	5
52168	frenetic	8
60626	hope	6
136043	veer	3
87653	outcry	3
27762	copycat	2
140396	witty	6
83392	neglected	2
24350	complaint	0
76049	mainstay	9
42902	enema	2
76163	malaria	3
122065	subpoena	5
76545	maniacal	5
27493	convict	3
71459	landmark	9
117766	sparkle	6
69472	jealous	2
130063	treachery	3
14586	bounty	6
34825	detrimental	5
79895	mischief	5
34357	despair	7
127739	tickle	9
28847	coward	7
75906	magnet	6
27686	cooperating	6
67341	intended	1
2807	affliction	7
8436	athletic	6
63400	impotence	0
101365	rage	5
54886	glorification	6
53769	gauging	9
117425	soreness	5
52027	fraught	7
13923	bomber	3
134226	unpretentious	6
108053	robbery	3
13182	blighted	2
51633	fortress	3
86291	ominous	1
75465	lurid	5
79975	misfortune	5
37650	disrespectful	0
19840	chaotic	0
59110	hell	0
73105	levy	5
64595	indecision	5
1606	adapt	6
47066	facts	6
1721	addresses	1
64136	incisive	6
32059	deceiving	9
37521	disposed	1
15533	broke	3
29580	criminal	0
18725	cataract	5
38975	doom	5
74701	long	1
55274	good	4
66936	instinctive	6
88393	overt	3
13195	blind	5
47595	farcical	5
19821	chant	1
32867	degeneracy	7
88017	ovation	7
33151	deliverance	1
25968	conjure	8
29885	crouching	5
66743	insolvency	3
62739	immerse	9
69453	jaws	3
92230	perversion	0
74312	loathe	2
123845	suspect	5
22181	closure	1
37587	disqualified	7
39518	dreadfully	8
111407	secluded	7
93611	plan	1
36270	disastrous	0
106336	resplendent	6
103883	regiment	3
84984	nursery	4
132230	unbridled	0
74616	logical	6
29171	crave	1
59685	hidden	5
20205	cheap	5
104966	renaissance	6
47226	faithful	6
78157	melancholy	7
64615	indefensible	5
130754	trophy	4
34039	dermatologist	9
87234	organ	4
132097	unattractive	7
135308	urgent	8
22846	coherent	6
133115	uneven	5
46775	extremity	5
40919	economy	9
11020	battalion	0
36933	disgust	3
26804	content	4
35919	diplomacy	9
9481	await	1
30167	cry	7
118111	speculative	1
59556	heroism	6
132077	unattainable	7
57876	happy	6
116249	smith	9
33147	delirium	7
48275	felony	5
11095	bawdy	5
92282	pest	2
61787	hydrocephalus	7
82755	nameless	5
91919	perpetuity	9
12812	bitterly	2
138393	war	3
29707	criticize	7
79913	misconception	3
35340	dictatorial	0
112824	sex	4
30216	crystal	6
110583	schizophrenia	3
65185	inequitable	5
116072	slut	2
36527	disconnected	7
108234	romance	4
118486	spirits	6
104017	regretted	7
53699	gate	9
77250	massacre	0
11546	befitting	6
105872	resentment	2
19983	chargeable	3
13836	bold	6
109456	salary	6
127213	thirteenth	3
117996	spectacle	6
82215	murderer	5
101906	rational	6
120186	stellar	6
61281	humanitarian	1
7665	ashamed	5
112176	sensuality	6
65605	infirm	5
25496	confidence	6
85885	oddity	5
23217	collusion	7
92545	phlegm	5
9382	aversion	2
70696	king	6
116370	smuggler	0
64629	indelible	9
4950	anarchism	0
47995	fearing	5
16302	bureaucrat	2
26489	constitutional	9
66794	inspire	4
64427	inconvenient	7
86761	opportunity	1
65383	infarct	3
68875	irrelevant	5
100735	quash	5
110083	savage	3
37203	dismal	3
130588	trip	8
60155	hog	5
80576	modesty	6
113929	show	9
29690	criticism	0
21508	clamor	8
91422	perdition	2
10206	balsam	6
67855	interrupt	5
5731	anticipation	1
117768	sparkle	8
110935	scrambling	5
46595	extermination	5
37543	dispossessed	3
90719	peace	9
70896	knight	6
2039	admire	9
114035	shrink	5
53045	fuss	5
34535	destructive	5
57667	handicap	7
66067	inhospitable	7
61327	humbled	7
106571	resultant	1
20744	chocolate	4
68521	investigation	1
43456	entertainment	6
31742	deadly	2
44275	eruption	5
48214	felicity	4
53236	gallant	6
99425	prying	5
140261	wishful	1
83315	needful	5
131680	tyrannical	0
8911	audience	1
133790	unkind	0
78905	methanol	5
115167	skid	7
95370	possessed	0
51972	frantic	2
47130	failing	0
127320	thoughtless	0
76749	manual	9
111705	seduction	5
111202	scum	2
9516	award	6
16325	burglary	5
58267	hate	7
45266	excellent	6
59703	hideous	3
15291	bridegroom	1
103856	regent	6
103552	reflux	2
91587	perilous	7
56936	guidance	6
124216	sweetheart	6
115532	slavery	2
63985	incendiary	5
47483	fanaticism	3
8636	attainable	6
95876	praised	6
79798	miraculous	8
28766	cove	6
140292	witch	2
121500	struggle	0
133658	unique	8
122961	sun	1
108541	roulette	1
122605	suffer	5
56295	grieve	5
101107	rabid	7
37946	distinction	6
8426	athlete	6
60634	hopeful	4
130067	treachery	7
96929	presumption	9
12056	berth	6
7566	artistic	6
135895	varicose	5
94685	polio	5
56705	growl	5
7655	ash	5
53338	gambler	8
35525	difficulty	5
10417	banshee	7
105186	reparation	6
78360	menace	0
26705	contamination	5
7797	assailant	7
33649	depend	9
66676	insignia	6
118568	splendid	8
141060	wretch	0
65623	infirmity	3
105997	resign	7
59535	heroin	5
13957	bondage	7
83459	negotiate	9
75325	lumbering	5
87191	ordination	1
75654	lyre	4
15520	broil	0
106964	revel	4
112421	serenity	1
43116	enhance	6
57811	hap	1
109319	safeguard	9
124013	swamp	3
32076	decent	6
139836	widespread	6
45428	exciting	8
11384	beautify	4
2596	aesthetic	6
135733	vampire	3
56423	grisly	3
3886	allegro	6
35469	differential	9
134205	unpredictable	5
54836	glittering	6
24526	complicity	6
102013	ravine	3
118578	splendor	8
130013	travesty	3
62436	illumination	6
55964	gratitude	4
110957	scrapie	7
36762	discrimination	2
33076	delighted	6
19763	change	3
125532	tasteless	2
32917	degrading	7
40145	dummy	5
14599	bouquet	9
36507	discomfort	7
130246	tremendously	6
33753	deport	3
109654	sanctification	4
73665	limp	5
129093	towering	3
23966	community	6
53496	garden	6
115497	slaughter	7
130846	truce	6
38040	distracting	0
141470	yell	0
79977	misfortune	7
28955	crack	5
41434	elated	4
38130	distrust	0
90409	patience	9
110875	scoundrel	5
56833	guard	3
115512	slaughtering	2
50746	fondness	6
77213	masochism	3
45336	exchange	6
68337	invader	7
62458	illusion	8
140889	worthy	9
74155	litigation	5
9565	awry	5
9533	awful	3
82115	mum	5
21776	cleanliness	6
486	absolute	6
133377	unhappy	7
68328	invade	8
2287	adultery	7
43199	enlighten	9
86295	ominous	5
114905	siren	5
21605	clashing	5
110953	scrapie	3
7426	art	6
93908	playground	8
15849	buddy	9
180	abhorrent	0
42817	endocarditis	7
115530	slavery	0
130251	tremor	1
31286	dame	6
3680	alienate	0
53122	gag	2
9882	bad	2
55576	graciously	6
115165	skid	5
71497	landslide	7
15368	brighten	8
138385	wanting	5
132125	unaware	5
135389	usual	9
122395	subversive	5
80045	mismanagement	5
62342	illegality	2
2346	advantageous	6
103763	refutation	3
97490	prisoner	0
90246	pastry	6
47245	fake	5
136565	vermin	5
76068	majestic	8
93089	pill	9
58405	hazard	5
116256	smitten	6
7764	aspiring	4
99525	psychosis	5
68845	irregular	5
56785	grumble	5
130689	triumphant	9
109679	sanctify	9
113895	shove	5
48573	fever	3
54246	geranium	6
45381	excitation	1
116962	soil	2
52714	fulfill	4
74141	litigate	1
16666	buttery	6
9239	automatic	9
52692	fugitive	2
4366	ambassador	6
50226	flow	6
89616	pardon	6
116175	smell	5
34739	determinate	9
103859	regent	9
47929	favorable	9
66895	instigate	5
42437	emptiness	7
72455	leech	5
106060	resistance	0
25493	confidence	3
90029	partnership	9
141225	wrongful	5
26515	constrained	5
20566	childhood	6
65155	inept	5
101090	rabble	0
124342	swine	2
79239	midwife	9
83485	negro	5
73417	lifeless	7
3789	alive	9
26702	contamination	2
61875	hyperbole	5
37265	disobedience	5
88467	overwhelmed	7
121443	stroke	3
34533	destructive	3
57861	happiness	1
72955	lesser	5
67346	intended	6
26069	conscience	9
92006	persistence	6
123753	surveillance	3
108837	rue	7
65653	inflation	3
139127	weeds	7
39935	drunken	5
76359	management	9
63492	imprisoned	2
46057	expel	7
47993	fearing	3
29980	crucifixion	0
35272	diatribe	2
130139	treat	9
851	accolade	1
7746	aspiration	6
80277	misunderstanding	7
41129	effective	9
65818	infrequent	8
7410	arson	0
99006	protecting	6
127370	threat	0
23423	combative	3
8066	associate	6
28600	coup	0
104383	rekindle	3
90519	patronage	9
103456	refinement	6
133827	unlawful	7
19255	cemetery	5
109170	ruthless	0
29359	credence	9
30102	crushed	2
120582	stinking	2
46179	expertise	9
80020	mislead	0
58975	heel	5
54056	generosity	6
30955	cutting	5
40435	dying	5
23934	communion	4
25200	condemnation	0
80182	misstatement	2
124618	synchronize	8
117388	sorcery	8
90326	patent	6
23955	communist	5
69266	jackpot	6
69541	jeopardy	1
84466	notables	6
129379	trainer	9
140488	wonderful	8
26682	contaminate	2
125845	teens	5
71111	labyrinth	1
78634	meritorious	4
19275	censure	5
129519	transcendence	9
138615	wart	5
136975	victimized	5
52721	fulfillment	1
11050	battery	0
141676	zeal	6
117036	soldier	6
73975	liquor	5
124288	swerve	8
84976	nurse	6
46630	extinguish	0
139706	wholesome	6
81435	mortality	5
32455	defamatory	5
52063	freakish	3
14635	bout	5
28579	countryman	9
67953	interviewer	3
18269	carol	9
75813	mage	3
136584	vernal	4
114915	sissy	5
110363	scar	3
12120	betrayal	0
32442	defamation	2
38132	distrust	2
30185	crypt	5
17195	calls	5
62405	illness	5
34765	detest	5
32012	deceit	2
60647	hopeless	7
126407	terminate	7
36930	disgust	0
45095	exaggerated	5
51725	foul	5
45457	excluding	7
75780	madness	0
3445	airs	5
74680	lonely	0
77915	meddle	5
10181	balm	1
12045	berserk	5
53029	fuse	9
45075	exacting	5
65237	inexcusable	7
75630	lynch	0
21486	clairvoyant	6
9054	auspicious	4
120425	stifle	5
14976	bravery	6
121489	structural	9
25550	confined	0
29956	crucial	6
47939	favorite	9
76295	malpractice	5
57446	hale	6
134720	unsympathetic	0
26760	contempt	0
123593	surgery	3
3090	aggressive	0
109890	satanic	0
129942	trashy	2
69015	irritation	5
110539	sceptical	9
68083	intolerance	3
87632	outcast	2
55002	glut	2
120575	stink	5
58143	harshness	3
20266	checklist	6
40536	eagerness	6
50920	forbidding	0
86908	optimism	8
11820	belt	0
80115	misrepresentation	5
138913	weakly	3
94395	poaching	5
47889	faultless	9
29004	cradle	4
19665	challenge	5
9511	award	1
137341	virginity	1
99923	punishment	3
87934	outstanding	4
118323	spider	3
73337	lie	7
136340	vent	0
10146	ballet	6
120437	stifled	7
94046	plentiful	6
101595	rampage	5
102578	receiving	8
122451	successful	1
116057	slur	7
62736	immerse	6
47797	fatality	7
54794	glimmer	4
29703	criticize	3
44807	evanescence	7
62438	illumination	8
29202	crawl	2
127815	tiff	5
25180	concussion	0
135298	urgency	8
21501	clamor	1
37352	disparity	2
116819	sobriety	9
52323	frighten	3
31432	dank	2
23849	commonplace	9
9899	badge	9
77059	marrow	9
41696	eligible	6
13429	bloom	9
59166	helpful	6
79957	miserably	7
17963	captor	3
117086	solid	6
104629	religion	9
74947	lose	7
30512	cupping	2
75494	luscious	4
36025	disability	5
62660	immaturity	0
30426	cultivated	6
96225	predicament	5
22318	clown	8
113062	shameless	2
20996	chuckle	6
100499	quaint	9
45495	excruciating	5
37445	displace	5
75185	lowly	5
36645	discouragement	5
124676	synod	6
140905	wound	5
47955	fawn	5
22169	closeness	9
63855	inattention	5
12385	bigot	5
32298	decoy	8
92489	philanthropist	9
51559	fort	9
62983	impeach	3
23019	collaborator	9
83360	negation	0
45208	excavation	8
16335	burial	5
67138	insult	8
121964	sublimation	4
130415	trick	5
91451	perfect	1
86003	offense	3
117385	sorcery	5
92265	pessimism	5
33820	depraved	0
27765	copycat	5
89500	paralyzed	0
67070	insufficiency	0
98934	prosperous	4
5340	annihilate	0
11556	befriend	6
62182	idiotic	2
101754	rapt	4
63899	inauguration	9
53709	gateway	9
36162	disappoint	2
13177	blight	7
28187	corrupting	7
107222	revolting	2
18738	catastrophe	8
53663	gasping	3
55279	good	9
37270	disobedient	0
6545	appropriation	5
113005	shaky	5
33332	demon	2
97866	producing	6
20945	chronic	5
25599	confirmation	9
66070	inhuman	0
120775	stools	5
125745	teasing	5
36595	discord	5
24759	comptroller	9
32345	decrement	5
60815	horrified	5
8243	astray	3
124062	swarm	2
9883	bad	3
21436	civilization	6
80120	misrepresented	0
14584	bounty	4
8596	attachment	6
44164	erotic	4
105265	repellant	5
7196	armor	6
133148	unexpectedly	8
46786	extricate	6
80213	mistaken	3
86835	oppress	5
91420	perdition	0
22700	coercion	0
13417	bloody	7
114707	sin	7
37385	dispel	5
72897	leprosy	7
75511	lust	1
128215	tiresome	5
140629	word	9
48034	feat	4
111415	seclusion	5
70679	kindred	9
122383	subversion	3
117307	sonnet	7
101005	quiver	5
36837	disembodied	7
17945	captive	5
46625	extinct	5
65530	infidel	0
110840	scorn	0
60484	honeymoon	4
114057	shroud	7
134575	unsettled	5
117582	sour	2
37357	disparity	7
113205	shattered	5
40	abandonment	0
63963	incarceration	3
31786	deal	6
88303	overpowering	3
76936	marked	6
79231	midwife	1
20316	cheerful	6
59122	hellish	2
1381	acquiring	1
113734	shopping	4
85992	offender	2
32450	defamatory	0
24364	complement	4
32025	deceitful	5
40303	duress	3
10473	barbarian	3
132262	uncaring	2
72579	legalized	9
77566	matron	6
140174	winnings	4
69010	irritation	0
22187	closure	7
77910	meddle	0
124948	tackle	8
117407	sore	7
124211	sweetheart	1
30680	cursed	0
42805	endless	5
124265	swelling	5
92223	perverse	3
29261	cream	1
115686	slender	6
54436	giggle	6
28865	cowardly	5
33142	delirium	2
113151	sharpen	1
34503	destroyer	3
137209	vindication	9
29627	cringe	7
37580	disqualified	0
88545	oxidation	5
109175	ruthless	5
40225	dupe	5
90996	peerless	6
56446	grit	6
27676	cooperate	6
26389	constancy	9
9006	august	6
31857	death	7
114514	silly	4
43441	entertaining	1
96566	premises	6
92169	pertinent	9
111741	seek	1
29700	criticize	0
64545	incurable	5
94266	plumb	6
24421	completion	1
86115	offing	5
112993	shaking	3
54345	ghetto	5
57864	happiness	4
102376	reassure	6
127322	thoughtless	2
93595	plaintiff	5
90565	paucity	5
33897	depressing	7
90575	pauper	5
113075	shanghai	5
32847	defunct	7
30936	cutters	6
111056	scribe	6
24269	competent	9
65265	inexperience	5
17396	canary	6
85285	oblige	5
72085	lax	5
33455	denial	5
76723	manslaughter	3
18762	catechism	2
8562	atrocity	2
63407	impotence	7
114808	singularly	8
31649	dawn	9
18176	caretaker	6
40531	eagerness	1
10413	banshee	3
128023	timidity	3
117467	sorrowful	7
92273	pessimist	3
80275	misunderstanding	5
75136	loving	6
139513	whimper	3
32635	deferral	5
120725	stone	5
85259	objective	9
135156	uplift	6
5945	apache	5
44070	eradication	0
63845	inappropriate	5
65352	infanticide	2
130693	troll	3
60645	hopeless	5
60323	homework	3
13131	bless	1
81522	mosquito	2
137940	vote	0
35945	dire	5
64659	indemnity	9
29815	cross	5
52950	furnace	0
76867	margin	7
65533	infidel	3
101348	raffle	8
16275	burdensome	5
30923	cutter	3
31515	darkness	5
130188	tree	8
47895	faulty	5
41345	eject	5
66652	insidious	2
37605	disregard	5
99566	public	6
33686	dependent	6
70476	keynote	6
48745	fierce	5
129125	toxic	5
127188	thirst	8
137282	violently	2
121060	strangle	0
38555	docked	5
36547	discontent	7
132488	uncontrollable	8
33467	denied	7
3996	allowable	6
1145	accusative	5
42785	endemic	5
124571	symphony	1
69323	jail	3
113773	shortage	3
18037	carcass	7
6499	apprentice	9
59965	hiss	5
25709	conformity	9
82591	mystery	1
120595	stint	5
48003	fearless	3
79635	minimize	5
36872	disgrace	2
62215	idler	5
13398	bloodshed	8
56553	grope	3
132573	undecided	3
20176	chattering	6
33723	deplorable	3
123668	surprised	8
13525	bluff	5
73096	leverage	6
48263	felon	3
56277	grief	7
106543	restriction	3
65432	infectious	2
4079	ally	9
102003	ravenous	3
50203	flounder	3
93435	pitfall	5
115558	slayer	8
13820	boisterous	0
91585	perilous	5
108120	rocket	0
22026	climax	6
88681	paddle	1
33763	deportation	3
19545	chaff	5
131178	tumult	8
107989	roadster	9
43468	enthusiasm	8
42910	enemy	0
118484	spirits	4
90516	patronage	6
132145	unbearable	5
4338	amaze	8
19837	chaos	7
48655	fickle	5
49912	fleece	2
112190	sentence	0
58285	hating	5
23236	colonel	6
133902	unlucky	2
112577	servile	7
15384	brilliant	4
82007	mug	7
128017	timid	7
15369	brighten	9
105106	renowned	6
48006	fearless	6
70799	kitten	9
28415	cough	5
108233	romance	3
102025	raving	5
138535	warp	5
124214	sweetheart	4
131695	tyranny	5
110855	scorpion	5
125674	teach	4
92222	perverse	2
20785	cholera	5
10483	barbaric	3
112862	shack	2
3515	alarm	5
133595	unintentionally	5
42836	endow	6
34410	despise	0
76180	malevolent	0
18776	categorical	6
5355	annihilated	5
52345	frightful	5
67695	interment	5
47151	fain	1
40549	eagle	9
13517	blues	7
109606	salvation	6
52790	fuming	0
25185	concussion	5
88827	painful	7
31543	dart	3
140290	witch	0
79850	misbehavior	0
6739	arbiter	9
95165	pornography	5
77176	masculine	6
1255	acid	5
131767	ulcer	7
77783	measles	3
5780	antipathy	0
12805	bite	5
138144	wages	4
58825	heathen	5
19996	charger	6
63110	impermeable	0
7427	art	7
107791	ripen	1
51076	foregoing	6
111835	seize	5
72679	legislator	9
26024	connoisseur	4
134786	untie	6
17446	candid	6
98945	prostitute	5
53067	futile	7
101825	rat	5
66606	inseparable	6
128871	torture	1
21449	civilized	9
37155	dislike	5
85669	obvious	9
51614	fortitude	4
36691	discreet	1
62340	illegality	0
71895	laughable	5
81315	morgue	5
63505	imprisonment	5
32467	default	7
93489	pivot	9
62372	illegitimate	2
31305	damnation	5
40921	ecstasy	1
47877	fault	7
44311	escape	1
9599	axiomatic	9
3525	alarming	5
62370	illegitimate	0
115513	slaughtering	3
90416	patient	6
74955	losing	5
123483	suppress	3
38045	distracting	5
45158	examination	8
77986	mediator	6
118715	sponge	5
61942	hypocritical	2
7413	arson	3
14038	bonus	8
45857	exorcism	7
102485	recalcitrant	5
126936	therapeutic	6
122407	subvert	7
68024	intimate	4
74683	lonely	3
45855	exorcism	5
75075	louse	5
77319	mastery	9
27492	convict	2
74487	lockup	7
130101	treasure	1
31145	dabbling	5
13575	blurred	5
113998	shriek	8
65275	inexperienced	5
3700	alienation	0
136970	victimized	0
60211	holiday	1
133157	unexplained	7
66031	inheritance	1
121496	structure	6
109316	safeguard	6
92283	pest	3
141446	yearning	6
131787	ultimate	7
36517	disconnect	7
10312	banish	2
47409	familiar	9
87278	organization	8
76247	malignancy	7
99885	pungent	5
132832	undesirable	2
137941	vote	1
133765	unjust	5
44075	eradication	5
136293	vengeful	3
59508	hero	8
62636	immaculate	6
32976	delegate	6
119565	standoff	5
98955	prostitution	5
140511	wont	1
134830	untoward	0
129325	tragedy	5
15910	bugaboo	0
88815	pained	5
137257	violation	7
134645	unsuccessful	5
6836	archaeology	6
12903	blackmail	3
101013	quivering	3
24686	comprehensive	6
114889	sir	9
25409	confederate	9
46229	explain	9
135179	upright	9
85313	obligor	3
94393	poaching	3
9051	auspicious	1
113047	shame	7
58455	headache	5
82498	mutiny	8
57665	handicap	5
49180	firearms	0
55691	grandchildren	1
16299	bureaucracy	9
9857	backwater	7
81269	morals	9
97981	proficiency	1
33883	depressed	3
46470	expulsion	0
12915	blackness	5
40220	dupe	0
23621	commemoration	1
11073	battled	3
29625	cringe	5
124312	swig	2
31595	dastardly	5
36262	disaster	2
110828	score	8
113585	shit	5
123930	suspicious	0
46313	explosion	3
61763	hydra	3
56472	groan	2
106680	retaliatory	0
27200	controversial	0
130068	treachery	8
45761	exigent	1
96626	prepare	6
66220	injury	0
78363	menace	3
21086	cider	6
73396	lifeblood	6
136233	vendetta	3
33263	demented	3
91558	peri	8
129455	trance	5
24539	compliment	9
131925	unaccountable	5
8577	atrophy	7
44936	everlasting	6
122185	subsist	5
40505	dysentery	5
91960	persecution	0
128170	tirade	0
41272	egotistical	2
109850	sarcasm	0
48182	feeling	2
12683	birch	3
117400	sore	0
26055	conquest	5
56893	guerilla	3
14985	brawl	5
18227	carnage	7
10313	banish	3
76227	malicious	7
97554	privileged	4
97925	profanity	5
37225	dismemberment	5
13245	blindness	5
31483	darken	3
107238	revolution	8
77310	mastery	0
47924	favorable	4
102021	raving	1
45007	evil	7
89696	parietal	6
140837	worse	7
23589	commandant	9
88095	overdo	5
30685	cursed	5
80207	mistake	7
115393	slam	3
135572	vacuous	2
61511	hungry	1
7741	aspiration	1
106665	retaliate	5
11936	benevolence	6
64820	indifference	0
67642	interior	2
109451	salary	1
46635	extinguish	5
85970	offend	0
78054	meditate	4
124543	sympathetic	3
104996	render	6
29722	critter	2
80539	moderator	9
75851	magical	1
68033	intimately	3
25620	confiscate	0
10415	banshee	5
67185	insurmountable	5
67266	integrity	6
43474	enthusiast	4
60983	hostilities	3
137859	volunteer	9
31280	dame	0
60152	hog	2
3936	allied	6
42945	enforce	5
131293	turbulence	3
54145	gent	5
3052	aggravation	2
126555	terror	5
37657	disrespectful	7
100826	quest	6
45065	exacerbation	5
65163	ineptitude	3
134095	unofficial	5
87755	outlaw	5
75949	magnificent	9
15745	brutal	5
27176	contributor	6
90506	patron	6
123426	supporter	6
43461	enthusiasm	1
107616	righteous	6
71973	lava	3
19771	changeable	1
51576	forthcoming	6
8046	assistance	6
74975	lost	5
101403	raid	3
4605	amnesia	5
45388	excitation	8
38965	doodle	5
79942	miserable	2
50152	flop	2
64292	incompatible	2
83415	negligence	5
28426	council	6
39517	dreadfully	7
45114	exalt	4
41873	emaciated	3
43373	entangled	3
34485	destitute	5
47926	favorable	6
9675	babbling	5
135885	varicella	5
123135	superfluous	5
88820	painful	0
130690	troll	0
123406	supply	6
134572	unsettled	2
29369	credential	9
74322	loathing	2
65677	inflict	7
21544	clap	4
121785	sty	5
11823	belt	3
62895	impair	5
75395	lunatic	5
15413	brimstone	3
11739	believer	9
95485	posthumous	5
